ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,subregion,county_fips,region_name,region_code,numerator,denominator,ratex1000,LL_95CI,UL_95CI,se,rse,CA_decile,RR_city2state,version,,lat,long
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6013,Contra Costa,contra costa,6013,Bay Area,1,4597,1023196,4.49,4.36,4.62,0.07,1.47,,0.9,14APR13:11:23:30,,37.92611,-122.05389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6015,Del Norte,del norte,6015,North Coast,5,114,29078,3.92,3.2,4.64,0.37,9.37,,0.78,14APR13:11:23:30,,41.84528,-123.96944
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6017,El Dorado,el dorado,6017,Sacramento Area,8,451,177288,2.54,2.31,2.78,0.12,4.71,,0.51,14APR13:11:23:30,,38.686295,-121.081268
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6019,Fresno,fresno,6019,San Joaquin Valley,10,4287,907820,4.72,4.58,4.86,0.07,1.53,,0.94,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6113,Yolo,yolo,6113,Sacramento Area,8,556,200326,2.78,2.54,3.01,0.12,4.24,,0.59,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6021,Glenn,glenn,6021,Northern Sacramento Valley,7,62,28187,2.2,1.65,2.75,0.28,12.7,,0.44,14APR13:11:23:30,,39.52194,-122.01389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6023,Humboldt,humboldt,6023,North Coast,5,459,128541,3.57,3.24,3.9,0.17,4.67,,0.71,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6025,Imperial,imperial,6025,Southern California,14,474,163673,2.9,2.64,3.16,0.13,4.59,,0.58,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6027,Inyo,inyo,6027,Central/Southeast Sierra,3,85,17306,4.91,3.87,5.96,0.53,10.85,,0.98,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6029,Kern,kern,6029,San Joaquin Valley,10,4631,804287,5.76,5.59,5.92,0.08,1.47,,1.15,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6031,Kings,kings,6031,San Joaquin Valley,10,614,270874,2.27,2.09,2.45,0.09,4.04,,0.45,14APR13:11:23:30,,36.0988,-119.8815
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6033,Lake,lake,6033,North Coast,5,298,65152,4.57,4.05,5.09,0.26,5.79,,0.91,14APR13:11:23:30,,39.084,-122.8084
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6035,Lassen,lassen,6035,Northeast Sierra,6,121,35024,3.45,2.84,4.07,0.31,9.09,,0.69,14APR13:11:23:30,,40.5394,-120.712
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6037,Los Angeles,los angeles,6037,Southern California,14,59788,9872263,6.06,6.01,6.1,0.02,0.41,,1.21,14APR13:11:23:30,,34.0522,-118.2437
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6039,Madera,madera,6039,San Joaquin Valley,10,744,148935,5,4.64,5.35,0.18,3.67,,1,14APR13:11:23:30,,36.9613,-120.0607
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6041,Marin,marin,6041,Bay Area,1,547,367155,1.49,1.36,1.61,0.06,4.28,,0.3,14APR13:11:23:30,,38.0834,-122.7633
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6043,Mariposa,mariposa,6043,Central/Southeast Sierra,3,43,18062,2.38,1.67,3.09,0.36,15.25,,0.48,14APR13:11:23:30,,37.4849,-119.9663
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6045,Mendocino,mendocino,6045,North Coast,5,560,85835,6.52,5.98,7.06,0.28,4.23,,1.3,14APR13:11:23:30,,39.3077,-123.7995
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6047,Merced,merced,6047,San Joaquin Valley,10,1541,248898,6.19,5.88,6.5,0.16,2.55,,1.24,14APR13:11:23:30,,37.3022,-120.483
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6049,Modoc,modoc,6049,Northeast Sierra,6,43,9125,4.71,3.3,6.12,0.72,15.25,,0.94,14APR13:11:23:30,,41.4565,-120.6294
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6051,Mono,mono,6051,Central/Southeast Sierra,3,49,12727,3.85,2.77,4.93,0.55,14.29,,0.77,14APR13:11:23:30,,37.9219,-118.9529
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6053,Monterey,monterey,6053,Monterey Bay,4,1973,406198,4.86,4.64,5.07,0.11,2.25,,0.97,14APR13:11:23:30,,36.6002,-121.8947
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6055,Napa,napa,6055,Bay Area,1,832,132946,6.26,5.83,6.68,0.22,3.47,,1.25,14APR13:11:23:30,,38.2975,-122.2869
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6057,Nevada,nevada,6057,Northeast Sierra,6,263,97128,2.71,2.38,3.04,0.17,6.17,,0.54,14APR13:11:23:30,,39.1347,121.171
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6059,Orange,orange,6059,Southern California,14,7637,3000164,2.55,2.49,2.6,0.03,1.14,,0.51,14APR13:11:23:30,,33.7879,-117.8531
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6061,Placer,placer,6061,Sacramento Area,8,801,343188,2.33,2.17,2.5,0.08,3.53,,0.47,14APR13:11:23:30,,39.0916,-120.8039
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6063,Plumas,plumas,6063,Northeast Sierra,6,138,20496,6.73,5.61,7.86,0.57,8.51,,1.35,14APR13:11:23:30,,39.9927,-120.8039
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6065,Riverside,riverside,6065,Southern California,14,8267,2138413,3.87,3.78,3.95,0.04,1.1,,0.77,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6067,Sacramento,sacramento,6067,Sacramento Area,8,9259,1400691,6.61,6.48,6.74,0.07,1.04,,1.32,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6069,San Benito,san benito,6069,Monterey Bay,4,243,54505,4.46,3.9,5.02,0.29,6.42,,0.89,14APR13:11:23:30,,36.5761,-120.9876
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6071,San Bernardino,san bernardino,6071,Southern California,14,10489,2037201,5.15,5.05,5.25,0.05,0.98,,1.03,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,71362,Shell Ridge CDP,contra costa,6013,Bay Area,1,1,1,,,,,,,,14APR13:11:23:30,,37.92611,-122.05389
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6073,San Diego,san diego,6073,San Diego,9,12874,2979368,4.32,4.25,4.4,0.04,0.88,,0.86,14APR13:11:23:30,,32.7157,-117.1611
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6075,San Francisco,san francisco,6075,Bay Area,1,6808,798144,8.53,8.33,8.73,0.1,1.21,,1.7,14APR13:11:23:30,,37.7749,-122.4194
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6077,San Joaquin,san joaquin,6077,San Joaquin Valley,10,6156,681786,9.03,8.8,9.25,0.12,1.27,,1.8,14APR13:11:23:30,,36.6066,-120.189
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6079,San Luis Obispo,san luis obispo,6079,San Luis Obispo,11,780,263017,2.97,2.76,3.17,0.11,3.58,,0.59,14APR13:11:23:30,,35.2828,-120.6596
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6081,San Mateo,san mateo,6081,Bay Area,1,2167,703318,3.08,2.95,3.21,0.07,2.15,,0.62,14APR13:11:23:30,,37.563,-122.3255
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6083,Santa Barbara,santa barbara,6083,Santa Barbara,12,1653,402753,4.1,3.91,4.3,0.1,2.46,,0.82,14APR13:11:23:30,,34.4208,-119.6982
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6085,Santa Clara,santa clara,6085,Bay Area,1,5452,1748342,3.12,3.04,3.2,0.04,1.35,,0.62,14APR13:11:23:30,,37.3541,-121.9552
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6087,Santa Cruz,santa cruz,6087,Monterey Bay,4,1247,250002,4.99,4.71,5.26,0.14,2.83,,1,14APR13:11:23:30,,36.9741,-122.0308
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6089,Shasta,shasta,6089,Shasta,13,1174,180598,6.5,6.13,6.87,0.19,2.92,,1.3,14APR13:11:23:30,,40.5981,-122.4908
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6091,Sierra,sierra,6091,Northeast Sierra,6,8,3283,2.44,0.75,4.13,0.86,35.36,,0.49,14APR13:11:23:30,,39.5533,120.2513
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6093,Siskiyou,siskiyou,6093,Northeast Sierra,6,152,44086,3.45,2.9,4,0.28,8.11,,0.69,14APR13:11:23:30,,41.7743,-122.577
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6095,Solano,solano,6095,Bay Area,1,2354,408066,5.77,5.54,6,0.12,2.06,,1.15,14APR13:11:23:30,,38.3105,-121.9018
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6097,Sonoma,sonoma,6097,Bay Area,1,2031,462650,4.39,4.2,4.58,0.1,2.22,,0.88,14APR13:11:23:30,,38.2919,-122.458
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6099,Stanislaus,stanislaus,6099,San Joaquin Valley,10,2829,516995,5.47,5.27,5.67,0.1,1.88,,1.09,14APR13:11:23:30,,37.5091,-120.9876
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6101,Sutter,sutter,6101,Sacramento Area,8,340,93336,3.64,3.26,4.03,0.2,5.42,,0.73,14APR13:11:23:30,,39.1599,-121.7527
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6103,Tehama,tehama,6103,Northern Sacramento Valley,7,393,61463,6.39,5.76,7.03,0.32,5.04,,1.28,14APR13:11:23:30,,40.0271,-122.1233
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6105,Trinity,trinity,6105,North Coast,5,22,14261,1.54,0.9,2.19,0.33,21.32,,0.31,14APR13:11:23:30,,40.6329,-123.0623
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6107,Tulare,tulare,6107,San Joaquin Valley,10,2257,426568,5.29,5.07,5.51,0.11,2.1,,1.06,14APR13:11:23:30,,36.2077,-119.3473
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6109,Tuolumne,tuolumne,6109,Central/Southeast Sierra,3,134,55678,2.41,2,2.81,0.21,8.64,,0.48,14APR13:11:23:30,,37.9627,-120.2413
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6111,Ventura,ventura,6111,Southern California,14,2137,799817,2.67,2.56,2.79,0.06,2.16,,0.53,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6113,Yolo,yolo,6113,Sacramento Area,8,549,198386,2.77,2.54,3,0.12,4.27,,0.55,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2008,9,Total,CO,6115,Yuba,yuba,6115,Sacramento Area,8,355,73367,4.84,4.34,5.34,0.26,5.31,,0.97,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6001,Alameda,alameda,6001,Bay Area,1,11189,1471974,7.6,7.46,7.74,0.07,0.95,,1.62,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6003,Alpine,alpine,6003,Central/Southeast Sierra,3,13,1043,12.46,5.69,19.24,3.46,27.74,,2.66,14APR13:11:23:30,,32.8350500 -116.7664100,
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6005,Amador,amador,6005,Central/Southeast Sierra,3,107,38462,2.78,2.25,3.31,0.27,9.67,,0.59,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6007,Butte,butte,6007,Butte,2,932,221473,4.21,3.94,4.48,0.14,3.28,,0.9,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6115,Yuba,yuba,6115,Sacramento Area,8,279,74386,3.75,3.31,4.19,0.22,5.99,,0.8,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6009,Calaveras,calaveras,6009,Central/Southeast Sierra,3,84,59423,1.41,1.11,1.72,0.15,10.91,,0.3,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6011,Colusa,colusa,6011,Northern Sacramento Valley,7,59,21413,2.76,2.05,3.46,0.36,13.02,,0.59,14APR13:11:23:30,,39.21444,-122.00944
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6013,Contra Costa,contra costa,6013,Bay Area,1,4257,1034973,4.11,3.99,4.24,0.06,1.53,,0.88,14APR13:11:23:30,,37.92611,-122.05389
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6015,Del Norte,del norte,6015,North Coast,5,108,29185,3.7,3,4.4,0.36,9.62,,0.79,14APR13:11:23:30,,41.84528,-123.96944
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6017,El Dorado,el dorado,6017,Sacramento Area,8,520,177704,2.93,2.67,3.18,0.13,4.39,,0.62,14APR13:11:23:30,,38.686295,-121.081268
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6019,Fresno,fresno,6019,San Joaquin Valley,10,4694,918710,5.11,4.96,5.26,0.07,1.46,,1.09,14APR13:11:23:30,,36.747727,-119.772366
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6021,Glenn,glenn,6021,Northern Sacramento Valley,7,54,28344,1.91,1.4,2.41,0.26,13.61,,0.41,14APR13:11:23:30,,39.52194,-122.01389
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6023,Humboldt,humboldt,6023,North Coast,5,541,128844,4.2,3.85,4.55,0.18,4.3,,0.9,14APR13:11:23:30,,40.8,-123.8
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6025,Imperial,imperial,6025,Southern California,14,590,165988,3.55,3.27,3.84,0.15,4.12,,0.76,14APR13:11:23:30,,32.95254,-115.01136
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6027,Inyo,inyo,6027,Central/Southeast Sierra,3,80,16993,4.71,3.68,5.74,0.53,11.18,,1,14APR13:11:23:30,,36.3092,-117.5496
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6029,Kern,kern,6029,San Joaquin Valley,10,4892,814516,6.01,5.84,6.17,0.09,1.43,,1.28,14APR13:11:23:30,,35.4937,-118.8597
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6031,Kings,kings,6031,San Joaquin Valley,10,562,271531,2.07,1.9,2.24,0.09,4.22,,0.44,14APR13:11:23:30,,36.0988,-119.8815
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6033,Lake,lake,6033,North Coast,5,277,65384,4.24,3.74,4.74,0.25,6.01,,0.9,14APR13:11:23:30,,39.084,-122.8084
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6035,Lassen,lassen,6035,Northeast Sierra,6,96,34549,2.78,2.22,3.33,0.28,10.21,,0.59,14APR13:11:23:30,,40.5394,-120.712
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6037,Los Angeles,los angeles,6037,Southern California,14,54747,9863786,5.55,5.5,5.6,0.02,0.43,,1.18,14APR13:11:23:30,,34.0522,-118.2437
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6039,Madera,madera,6039,San Joaquin Valley,10,685,150856,4.54,4.2,4.88,0.17,3.82,,0.97,14APR13:11:23:30,,36.9613,-120.0607
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6041,Marin,marin,6041,Bay Area,1,524,248066,2.11,1.93,2.29,0.09,4.37,,0.45,14APR13:11:23:30,,38.0834,-122.7633
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6043,Mariposa,mariposa,6043,Central/Southeast Sierra,3,48,18008,2.67,1.91,3.42,0.38,14.43,,0.57,14APR13:11:23:30,,37.4849,-119.9663
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6045,Mendocino,mendocino,6045,North Coast,5,520,85905,6.05,5.53,6.57,0.27,4.39,,1.29,14APR13:11:23:30,,39.3077,-123.7995
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6047,Merced,merced,6047,San Joaquin Valley,10,1658,249432,6.65,6.33,6.97,0.16,2.46,,1.42,14APR13:11:23:30,,37.3022,-120.483
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6049,Modoc,modoc,6049,Northeast Sierra,6,49,21153,2.32,1.67,2.97,0.33,14.29,,0.49,14APR13:11:23:30,,41.4565,-120.6294
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6051,Mono,mono,6051,Central/Southeast Sierra,3,10,5284,1.89,0.72,3.07,0.6,31.62,,0.4,14APR13:11:23:30,,37.9219,-118.9529
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6053,Monterey,monterey,6053,Monterey Bay,4,2118,407403,5.2,4.98,5.42,0.11,2.17,,1.11,14APR13:11:23:30,,36.6002,-121.8947
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6055,Napa,napa,6055,Bay Area,1,580,133996,4.33,3.98,4.68,0.18,4.15,,0.92,14APR13:11:23:30,,38.2975,-122.2869
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6057,Nevada,nevada,6057,Northeast Sierra,6,289,97306,2.97,2.63,3.31,0.17,5.88,,0.63,14APR13:11:23:30,,39.1347,121.171
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6059,Orange,orange,6059,Southern California,14,7429,3017883,2.46,2.41,2.52,0.03,1.16,,0.52,14APR13:11:23:30,,33.7879,-117.8531
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,14442,Cohasset CDP,butte,6007,Butte,2,1,1,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6061,Placer,placer,6061,Sacramento Area,8,816,352670,2.31,2.16,2.47,0.08,3.5,,0.49,14APR13:11:23:30,,39.0916,-120.8039
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6063,Plumas,plumas,6063,Northeast Sierra,6,121,20152,6,4.93,7.07,0.55,9.09,,1.28,14APR13:11:23:30,,39.9927,-120.8039
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6065,Riverside,riverside,6065,Southern California,14,7286,2163913,3.37,3.29,3.44,0.04,1.17,,0.72,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6067,Sacramento,sacramento,6067,Sacramento Area,8,8988,1408817,6.38,6.25,6.51,0.07,1.05,,1.36,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6069,San Benito,san benito,6069,Monterey Bay,4,246,54609,4.5,3.94,5.07,0.29,6.38,,0.96,14APR13:11:23:30,,36.5761,-120.9876
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6071,San Bernardino,san bernardino,6071,Southern California,14,10038,2044304,4.91,4.81,5.01,0.05,1,,1.05,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6073,San Diego,san diego,6073,San Diego,9,12775,3131201,4.08,4.01,4.15,0.04,0.88,,0.87,14APR13:11:23:30,,32.7157,-117.1611
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6075,San Francisco,san francisco,6075,Bay Area,1,6030,809755,7.45,7.26,7.63,0.1,1.29,,1.59,14APR13:11:23:30,,37.7749,-122.4194
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6077,San Joaquin,san joaquin,6077,San Joaquin Valley,10,5531,682784,8.1,7.89,8.31,0.11,1.34,,1.73,14APR13:11:23:30,,36.6066,-120.189
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6079,San Luis Obispo,san luis obispo,6079,San Luis Obispo,11,694,266382,2.61,2.41,2.8,0.1,3.8,,0.56,14APR13:11:23:30,,35.2828,-120.6596
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6081,San Mateo,san mateo,6081,Bay Area,1,2072,710707,2.92,2.79,3.04,0.06,2.2,,0.62,14APR13:11:23:30,,37.563,-122.3255
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6083,Santa Barbara,santa barbara,6083,Santa Barbara,12,1897,404613,4.69,4.48,4.9,0.11,2.3,,1,14APR13:11:23:30,,34.4208,-119.6982
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6085,Santa Clara,santa clara,6085,Bay Area,1,5013,1767336,2.84,2.76,2.91,0.04,1.41,,0.6,14APR13:11:23:30,,37.3541,-121.9552
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6087,Santa Cruz,santa cruz,6087,Monterey Bay,4,1215,251964,4.82,4.55,5.09,0.14,2.87,,1.03,14APR13:11:23:30,,36.9741,-122.0308
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6089,Shasta,shasta,6089,Shasta,13,1280,181512,7.05,6.67,7.44,0.2,2.8,,1.5,14APR13:11:23:30,,40.5981,-122.4908
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6091,Sierra,sierra,6091,Northeast Sierra,6,17,15267,1.11,0.58,1.64,0.27,24.25,,0.24,14APR13:11:23:30,,39.5533,120.2513
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6093,Siskiyou,siskiyou,6093,Northeast Sierra,6,179,43597,4.11,3.5,4.71,0.31,7.47,,0.88,14APR13:11:23:30,,41.7743,-122.577
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6095,Solano,solano,6095,Bay Area,1,2064,407294,5.07,4.85,5.29,0.11,2.2,,1.08,14APR13:11:23:30,,38.3105,-121.9018
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6097,Sonoma,sonoma,6097,Bay Area,1,1917,465831,4.12,3.93,4.3,0.09,2.28,,0.88,14APR13:11:23:30,,38.2919,-122.458
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6099,Stanislaus,stanislaus,6099,San Joaquin Valley,10,2721,516191,5.27,5.07,5.47,0.1,1.92,,1.12,14APR13:11:23:30,,37.5091,-120.9876
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6101,Sutter,sutter,6101,Sacramento Area,8,316,93466,3.38,3.01,3.75,0.19,5.63,,0.72,14APR13:11:23:30,,39.1599,-121.7527
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6103,Tehama,tehama,6103,Northern Sacramento Valley,7,387,61968,6.25,5.62,6.87,0.32,5.08,,1.33,14APR13:11:23:30,,40.0271,-122.1233
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6105,Trinity,trinity,6105,North Coast,5,22,14421,1.53,0.89,2.16,0.33,21.32,,0.33,14APR13:11:23:30,,40.6329,-123.0623
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6107,Tulare,tulare,6107,San Joaquin Valley,10,2230,431712,5.17,4.95,5.38,0.11,2.12,,1.1,14APR13:11:23:30,,36.2077,-119.3473
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6109,Tuolumne,tuolumne,6109,Central/Southeast Sierra,3,158,55563,2.84,2.4,3.29,0.23,7.96,,0.61,14APR13:11:23:30,,37.9627,-120.2413
752,Number of Violent Crimes per 1000 Population,2009,9,Total,CO,6111,Ventura,ventura,6111,Southern California,14,2021,799696,2.53,2.42,2.64,0.06,2.22,,0.54,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2010,9,Total,CO,6001,Alameda,alameda,6001,Bay Area,1,10468,1510271,6.93,6.8,7.06,0.07,0.98,,1.59,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,CO,6003,Alpine,alpine,6003,Central/Southeast Sierra,3,10,1175,8.51,3.24,13.79,2.69,31.62,,1.95,14APR13:11:23:30,,32.8350500 -116.7664100,
